periodo_ms,t_vuelta_us,voltaje,t_voltaje_us,vuelta
,,0.0,562375,10
,,0.0,562657,10
,,0.0,562938,10
,,0.040283816,563220,10
,,0.244975968,563502,10
,,0.13857633,563786,10
,,0.5930785,564068,10
,,0.497203016,564349,10
,,0.3730785,564633,10
,,0.29251088,564915,10
,,1.1241703,565198,10
,,0.8606637,565480,10
,,1.2781049,565762,10
,,1.1990981,566045,10
,,1.0315175,566327,10
,,1.6366811,566607,10
,,1.3796201,566892,10
,,1.505356,567173,10
,,1.7680568,567454,10
,,1.78819868,567737,10
,,1.8623712,568018,10
,,1.5504737,568300,10
,,1.6471549,568581,10
,,1.5472511,568864,10
,,1.3788143,569145,10
,,1.6536508,569427,10
,,1.3232226,569710,10
,,1.3627008,569992,10
,,1.067773,570273,10
,,1.0331288,570557,10
,,0.94364848,570838,10
,,1.0484366,571119,10
,,1.1145022,571401,10
,,1.3900938,571682,10
,,0.5697139,571964,10
,,1.0282445,572247,10
,,0.91464408,572530,10
,,0.5262074,572811,10
,,0.44080568,573093,10
,,0.722842736,573376,10
,,0.91142136,573658,10
,,0.43033186,573941,10
,,0.034644084,574225,10
,,0.41094528,574506,10
,,0.0,574787,10
,,0.39563744,575069,10
,,0.0,575351,10
,,0.37388416,575634,10
,,0.0,575915,10
,,0.17563744,576198,10
,,0.7776287,576478,10
,,0.21597162,576760,10
,,0.68014184,577043,10
,,0.206303484,577327,10
,,0.39080336,577609,10
,,0.9299519,577889,10
,,1.2668253,578171,10
,,1.5254978,578454,10
,,1.2668253,578737,10
,,1.4360174,579020,10
,,1.6229846,579302,10
,,1.7422751,579584,10
,,1.7688624,579867,10
,,1.7753078,580151,10
,,1.5843122,580434,10
,,1.842179,580716,10
,,1.5295262,580998,10
,,1.75677732,581283,10
,,1.3755916,581566,10
,,1.3490044,581849,10
,,1.3715633,582130,10
,,1.4029847,582415,10
,,1.214406,582698,10
,,1.1209475,582981,10
,,1.1982925,583265,10
,,0.9565393,583547,10
,,0.9702357,583829,10
,,0.7341222,584110,10
,,0.41175096,584392,10
,,0.57051956,584676,10
,,0.10634928,584960,10
,,0.10957198,585242,10
,,0.0,585522,10
,,0.0,585805,10
,,0.49639736,586087,10
,,0.11440604,586401,11
,,0.12568552,586686,11
,,0.0,586970,11
,,0.46014192,587253,11
,,0.0,587539,11
,,0.31668116,587820,11
,,0.0,588101,11
,,0.27639736,588403,11
,,0.30379036,588690,11
,,0.6245502,588975,11
,,0.5237903,589260,11
,,0.8663035,589546,11
,,1.0008514,589828,11
,,1.2047379,590111,11
,,1.3739803,590393,11
,,1.4255436,590676,11
,,1.6342641,590957,11
,,1.776919,591239,11
,,2.3990524,591520,11
,,2.3861616,591801,11
,,2.5352618,592084,11
,,2.4409476,592365,11
,,2.5296224,592649,11
,,2.4909496,592932,11
,,2.4425588,593213,11
,,2.5086748,593496,11
,,2.5610438,593778,11
,,2.4490044,594061,11
,,2.475642,594343,11
,,2.5417076,594624,11
,,2.3579628,594907,11
,,2.3909956,595188,11
,,1.73582968,595470,11
,,2.012227,595751,11
,,1.652845,596033,11
,,1.78497584,596315,11
